student_id,course_major,actual_grade,completion_status,student_difficulty_rating,study_hours_logged,feedback_comment,student_major,course_id
2219,Business,F,Failed,4.8,6,Intensive exams and complex assignments.,Engineering,COURSE0228
1045,Engineering,A,Completed,4.8,20,Demanding course with a heavy workload.,Healthcare,COURSE0188
1362,Computer Science,,Failed,4.1,7,Not recommended without a strong background.,Computer Science,COURSE0070
2463,Business,C+,Completed,2.6,9,Helpful for gaining confidence in fundamentals.,Computer Science,COURSE0318
2561,Business,,Dropped,3.9,17,Not recommended without a strong background.,Engineering,COURSE0464
1117,Business,B,Completed,2.6,15,Helpful for gaining confidence in fundamentals.,Healthcare,COURSE0290
1695,Computer Science,,Dropped,3.1,20,Challenging but manageable with consistent effort.,Engineering,COURSE0087
2400,Business,,Failed,3.0,13,"Requires regular study, but rewarding overall.",Engineering,COURSE0370
1790,Computer Science,B+,Completed,3.4,12,"Some complex topics, but support was available.",Healthcare,COURSE0362
1895,Healthcare,,Failed,2.8,12,Good mix of theory and application.,Engineering,COURSE0472
1783,Engineering,B+,Completed,3.5,6,Balanced workload with practical assignments.,Engineering,COURSE0056
1272,Computer Science,F,Failed,2.3,13,Good for revising basic concepts.,Healthcare,COURSE0113
3469,Healthcare,,Dropped,2.3,7,Helpful for gaining confidence in fundamentals.,Business,COURSE0013
2562,Computer Science,,Dropped,4.4,15,Conceptually tough and fast-paced.,Healthcare,COURSE0440
1042,Healthcare,C+,Completed,3.4,5,"Requires regular study, but rewarding overall.",Healthcare,COURSE0018
2228,Healthcare,,Failed,3.6,6,"Some complex topics, but support was available.",Business,COURSE0182
2235,Healthcare,,Failed,3.9,18,Demanding course with a heavy workload.,Business,COURSE0461
2325,Computer Science,A,Completed,2.9,13,"Some complex topics, but support was available.",Business,COURSE0113
2243,Business,C+,Completed,2.7,12,Good for revising basic concepts.,Business,COURSE0229
1042,Healthcare,F,Completed,2.1,15,Light workload and minimal assessments.,Healthcare,COURSE0171
2735,Business,C+,Completed,2.5,6,Easy to follow with clear instructions.,Healthcare,COURSE0295
3481,Engineering,B+,Completed,4.7,16,Intensive exams and complex assignments.,Computer Science,COURSE0189
2813,Business,A,Completed,3.2,12,Challenging but manageable with consistent effort.,Business,COURSE0426
1036,Healthcare,A,Completed,4.1,5,Not recommended without a strong background.,Computer Science,COURSE0465
2738,Business,B+,Completed,3.4,16,"Requires regular study, but rewarding overall.",Business,COURSE0079
1319,Computer Science,,Failed,2.5,14,Helpful for gaining confidence in fundamentals.,Computer Science,COURSE0146
1259,Engineering,,Dropped,3.0,12,"Requires regular study, but rewarding overall.",Computer Science,COURSE0407
1887,Computer Science,B,Completed,2.5,13,Helpful for gaining confidence in fundamentals.,Engineering,COURSE0182
1895,Business,,Failed,3.2,18,Good mix of theory and application.,Engineering,COURSE0499
2991,Computer Science,,Dropped,4.3,12,Requires significant study time and dedication.,Healthcare,COURSE0286
1674,Healthcare,,Failed,3.0,16,Good mix of theory and application.,Healthcare,COURSE0250
2586,Business,B+,Completed,3.9,17,Requires significant study time and dedication.,Engineering,COURSE0354
2048,Computer Science,,Dropped,3.6,5,"Requires regular study, but rewarding overall.",Computer Science,COURSE0314
2520,Healthcare,B,Completed,2.2,10,Light workload and minimal assessments.,Computer Science,COURSE0196
3191,Engineering,,Failed,3.2,6,"Requires regular study, but rewarding overall.",Business,COURSE0323
3030,Computer Science,,Failed,2.2,10,Good for revising basic concepts.,Business,COURSE0071
2755,Computer Science,F,Failed,4.5,6,Intensive exams and complex assignments.,Business,COURSE0248
1954,Business,F,Completed,3.8,9,Balanced workload with practical assignments.,Computer Science,COURSE0146
1778,Healthcare,A,Completed,4.0,8,Demanding course with a heavy workload.,Computer Science,COURSE0106
2006,Healthcare,,Failed,4.7,15,Intensive exams and complex assignments.,Engineering,COURSE0263
2676,Business,C+,Completed,4.6,12,Not recommended without a strong background.,Healthcare,COURSE0296
1009,Healthcare,,Dropped,2.0,8,Straightforward and beginner-friendly course.,Healthcare,COURSE0070
1603,Healthcare,A,Completed,4.7,10,Requires significant study time and dedication.,Healthcare,COURSE0470
3325,Business,,Failed,3.2,13,"Some complex topics, but support was available.",Engineering,COURSE0193
1733,Engineering,B+,Completed,3.7,8,"Some complex topics, but support was available.",Computer Science,COURSE0068
2933,Business,,Dropped,3.8,5,"Some complex topics, but support was available.",Healthcare,COURSE0494
1206,Engineering,,Failed,3.4,17,"Requires regular study, but rewarding overall.",Engineering,COURSE0305
2102,Business,,Failed,4.3,9,Not recommended without a strong background.,Computer Science,COURSE0052
2673,Computer Science,F,Dropped,3.5,11,"Some complex topics, but support was available.",Computer Science,COURSE0370
1985,Computer Science,,Dropped,2.6,10,Good for revising basic concepts.,Engineering,COURSE0363
2766,Computer Science,,Failed,4.4,12,Conceptually tough and fast-paced.,Computer Science,COURSE0285
3217,Healthcare,F,Dropped,3.8,13,Balanced workload with practical assignments.,Healthcare,COURSE0405
2247,Business,,Failed,4.3,16,Conceptually tough and fast-paced.,Healthcare,COURSE0474
3372,Healthcare,,Failed,3.7,6,Balanced workload with practical assignments.,Business,COURSE0334
1485,Business,A,Completed,2.8,16,Challenging but manageable with consistent effort.,Business,COURSE0009
3049,Healthcare,,Dropped,4.1,14,Not recommended without a strong background.,Engineering,COURSE0251
3095,Engineering,F,Failed,4.9,10,Conceptually tough and fast-paced.,Healthcare,COURSE0431
2865,Healthcare,F,Dropped,3.0,11,Challenging but manageable with consistent effort.,Healthcare,COURSE0332
1948,Healthcare,F,Dropped,3.2,9,Balanced workload with practical assignments.,Business,COURSE0298
2494,Engineering,B,Completed,2.6,9,Easy to follow with clear instructions.,Healthcare,COURSE0435
1798,Business,B+,Completed,3.1,13,Good mix of theory and application.,Engineering,COURSE0184
3180,Computer Science,,Dropped,3.7,5,Balanced workload with practical assignments.,Healthcare,COURSE0179
1706,Healthcare,,Dropped,5.0,6,Requires significant study time and dedication.,Computer Science,COURSE0198
3338,Computer Science,,Failed,3.5,20,Good mix of theory and application.,Business,COURSE0128
1322,Business,,Failed,2.7,18,Straightforward and beginner-friendly course.,Computer Science,COURSE0020
1027,Business,,Failed,3.4,10,"Some complex topics, but support was available.",Computer Science,COURSE0472
3148,Business,,Dropped,3.8,17,Challenging but manageable with consistent effort.,Computer Science,COURSE0411
2644,Business,,Dropped,2.9,16,Challenging but manageable with consistent effort.,Computer Science,COURSE0422
2393,Engineering,,Failed,4.7,17,Conceptually tough and fast-paced.,Business,COURSE0328
2341,Business,,Failed,5.0,5,Intensive exams and complex assignments.,Computer Science,COURSE0065
1347,Business,F,Dropped,4.3,6,Requires significant study time and dedication.,Computer Science,COURSE0182
3125,Computer Science,,Dropped,2.1,10,Light workload and minimal assessments.,Healthcare,COURSE0241
3374,Business,,Failed,3.7,11,Good mix of theory and application.,Healthcare,COURSE0369
2648,Business,,Failed,4.7,6,Conceptually tough and fast-paced.,Engineering,COURSE0024
1408,Computer Science,F,Failed,4.3,8,Requires significant study time and dedication.,Business,COURSE0384
1369,Business,,Dropped,2.5,16,Good for revising basic concepts.,Engineering,COURSE0431
2500,Business,,Failed,4.2,12,Conceptually tough and fast-paced.,Engineering,COURSE0455
1360,Computer Science,,Failed,4.7,17,Not recommended without a strong background.,Engineering,COURSE0083
2195,Healthcare,F,Failed,2.8,13,"Requires regular study, but rewarding overall.",Healthcare,COURSE0470
3213,Computer Science,C+,Completed,4.6,5,Conceptually tough and fast-paced.,Business,COURSE0319
2170,Business,,Failed,3.6,19,Balanced workload with practical assignments.,Computer Science,COURSE0185
1661,Healthcare,,Dropped,3.2,15,"Some complex topics, but support was available.",Healthcare,COURSE0439
2893,Healthcare,,Failed,3.6,20,Challenging but manageable with consistent effort.,Healthcare,COURSE0316
1220,Healthcare,F,Completed,3.1,17,Challenging but manageable with consistent effort.,Healthcare,COURSE0099
2676,Computer Science,,Dropped,4.4,18,Intensive exams and complex assignments.,Healthcare,COURSE0062
1696,Business,F,Completed,2.8,6,Balanced workload with practical assignments.,Business,COURSE0286
2243,Business,B+,Completed,2.7,11,Helpful for gaining confidence in fundamentals.,Business,COURSE0477
3208,Business,B+,Completed,4.4,5,Requires significant study time and dedication.,Business,COURSE0022
1622,Business,,Dropped,4.3,17,Not recommended without a strong background.,Computer Science,COURSE0459
1842,Computer Science,F,Completed,4.4,14,Demanding course with a heavy workload.,Business,COURSE0212
1927,Engineering,,Dropped,4.4,20,Not recommended without a strong background.,Computer Science,COURSE0126
2292,Business,C+,Completed,4.1,11,Conceptually tough and fast-paced.,Business,COURSE0413
3352,Business,F,Completed,4.6,14,Requires significant study time and dedication.,Computer Science,COURSE0499
1169,Business,,Dropped,4.6,8,Not recommended without a strong background.,Engineering,COURSE0425
2777,Healthcare,F,Failed,3.4,13,Good mix of theory and application.,Healthcare,COURSE0042
2588,Computer Science,B,Completed,4.0,5,Requires significant study time and dedication.,Business,COURSE0098
1920,Business,,Dropped,4.6,18,Not recommended without a strong background.,Healthcare,COURSE0449
3349,Engineering,,Failed,2.2,7,Light workload and minimal assessments.,Computer Science,COURSE0031
1418,Engineering,F,Completed,2.7,13,Light workload and minimal assessments.,Engineering,COURSE0158
1125,Computer Science,F,Dropped,3.0,14,Challenging but manageable with consistent effort.,Healthcare,COURSE0112
1786,Computer Science,B+,Completed,4.0,9,Requires significant study time and dedication.,Computer Science,COURSE0402
3002,Healthcare,F,Dropped,2.7,9,Easy to follow with clear instructions.,Business,COURSE0247
2946,Computer Science,F,Completed,2.5,7,Light workload and minimal assessments.,Computer Science,COURSE0122
1175,Engineering,,Failed,4.9,15,Not recommended without a strong background.,Computer Science,COURSE0273
2385,Computer Science,B,Completed,2.7,19,Straightforward and beginner-friendly course.,Engineering,COURSE0294
3083,Computer Science,B+,Completed,4.3,6,Conceptually tough and fast-paced.,Healthcare,COURSE0398
2782,Business,C+,Completed,3.4,9,Good mix of theory and application.,Computer Science,COURSE0471
2082,Business,,Dropped,4.7,17,Not recommended without a strong background.,Healthcare,COURSE0473
2145,Business,F,Dropped,4.8,13,Demanding course with a heavy workload.,Engineering,COURSE0207
2741,Business,,Failed,3.9,19,Requires significant study time and dedication.,Computer Science,COURSE0110
1622,Engineering,C+,Completed,3.6,6,"Requires regular study, but rewarding overall.",Computer Science,COURSE0440
1523,Business,,Failed,3.5,8,Challenging but manageable with consistent effort.,Business,COURSE0278
2761,Engineering,,Failed,3.6,17,Challenging but manageable with consistent effort.,Business,COURSE0451
2623,Business,,Dropped,4.6,9,Not recommended without a strong background.,Business,COURSE0056
2101,Computer Science,,Dropped,2.8,20,Good mix of theory and application.,Business,COURSE0375
3055,Business,,Dropped,2.4,16,Good for revising basic concepts.,Computer Science,COURSE0403
2708,Business,,Dropped,2.9,17,"Some complex topics, but support was available.",Computer Science,COURSE0057
2919,Business,F,Completed,4.1,17,Demanding course with a heavy workload.,Business,COURSE0428
2215,Business,F,Completed,3.8,8,Good mix of theory and application.,Healthcare,COURSE0482
2028,Business,B,Completed,4.3,19,Conceptually tough and fast-paced.,Healthcare,COURSE0291
3284,Business,F,Completed,2.6,16,Helpful for gaining confidence in fundamentals.,Business,COURSE0114
1209,Computer Science,B,Completed,3.0,14,Good mix of theory and application.,Computer Science,COURSE0381
3164,Business,,Failed,2.7,6,Good for revising basic concepts.,Healthcare,COURSE0385
1958,Business,,Dropped,2.9,13,Balanced workload with practical assignments.,Healthcare,COURSE0308
1249,Healthcare,B,Completed,4.9,8,Conceptually tough and fast-paced.,Engineering,COURSE0341
2187,Business,F,Dropped,2.2,5,Easy to follow with clear instructions.,Engineering,COURSE0477
3142,Healthcare,A,Completed,3.6,18,"Some complex topics, but support was available.",Business,COURSE0198
1315,Computer Science,F,Failed,4.0,8,Intensive exams and complex assignments.,Computer Science,COURSE0421
2416,Business,,Failed,4.1,14,Conceptually tough and fast-paced.,Computer Science,COURSE0321
2649,Computer Science,,Dropped,3.9,9,Requires significant study time and dedication.,Computer Science,COURSE0179
3458,Healthcare,,Failed,4.0,20,Intensive exams and complex assignments.,Engineering,COURSE0385
3293,Business,,Failed,3.4,14,"Requires regular study, but rewarding overall.",Computer Science,COURSE0219
1211,Computer Science,,Dropped,4.6,13,Conceptually tough and fast-paced.,Engineering,COURSE0277
1303,Business,F,Failed,2.2,11,Straightforward and beginner-friendly course.,Business,COURSE0437
1247,Business,B,Completed,2.1,17,Light workload and minimal assessments.,Engineering,COURSE0016
2523,Business,,Failed,3.8,16,"Requires regular study, but rewarding overall.",Engineering,COURSE0492
1711,Computer Science,C+,Completed,3.3,10,"Requires regular study, but rewarding overall.",Healthcare,COURSE0379
1988,Business,C+,Completed,2.8,12,"Some complex topics, but support was available.",Business,COURSE0061
1686,Computer Science,,Dropped,3.3,20,Balanced workload with practical assignments.,Business,COURSE0054
1583,Healthcare,,Failed,4.4,18,Demanding course with a heavy workload.,Healthcare,COURSE0168
3132,Healthcare,,Dropped,3.6,12,Balanced workload with practical assignments.,Healthcare,COURSE0026
2267,Engineering,,Failed,2.0,5,Helpful for gaining confidence in fundamentals.,Computer Science,COURSE0336
2910,Computer Science,B+,Completed,2.3,5,Helpful for gaining confidence in fundamentals.,Business,COURSE0476
2404,Business,,Failed,3.9,11,Intensive exams and complex assignments.,Healthcare,COURSE0065
