student_id,career_goal,recommended_courses
1376,Healthcare,Healthcare Data Analytics
1377,Finance,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1378,Project Management,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1379,Cybersecurity,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1380,Project Management,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1381,Business,"Business Intelligence with Power BI, Business Negotiation Strategies, Pharmaceutical Business Strategy"
1382,Software Engineering,Software Testing and Automation
1383,AI & Robotics,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1384,Software Engineering,Software Testing and Automation
1385,Business,"Business Intelligence with Power BI, Business Negotiation Strategies, Pharmaceutical Business Strategy"
1386,AI & Robotics,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1387,Cybersecurity,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
1388,Finance,"Python for Data Science, Machine Learning Fundamentals, Deep Learning with TensorFlow, Big Data and Spark, AI Ethics and Bias, Statistical Data Analysis, Computer Vision, Natural Language Processing, Data Wrangling with Pandas, Time Series Forecasting, Advanced Java Programming, System Design and Architecture, Microservices with Spring Boot, Agile and DevOps Practices, Cloud Computing with AWS, Full Stack Web Development, Cybersecurity Fundamentals, Mobile App Development with React Native, Database Optimization Techniques, Software Testing and Automation, Business Intelligence with Power BI, Financial Modeling and Forecasting, Entrepreneurship and Startups, Digital Marketing and SEO, E-commerce Strategy, Corporate Finance Essentials, Investment Banking Fundamentals, Leadership and Management Skills, Project Management with Agile, Business Negotiation Strategies, Healthcare Data Analytics, Medical Ethics and Law, Public Health Policies and Management, Pharmaceutical Business Strategy, Biostatistics for Medical Research, Hospital Administration, Medical Imaging and AI, Telemedicine and Digital Health, Clinical Research and Trials, Health Informatics and EMR Systems"
