student_id,enrollment_status,major,gpa,attendance,,final grade,course_load_per_term,study_hours_per_week,course_difficulty_experience,highest_degree,certifications,education_background,career_goal,preferred_industry,success,job_growth_outlook
3230,Part-time,Engineering,3.09,89,,B+,3,9,Hard,Bachelor's Degree,"Leadership Skills, Python Basics",Non-STEM,Mechanical Engineer,Engineering,0,
3231,Full-time,Engineering,3.93,79,,A,5,20,Easy,High School,AutoCAD,STEM,Mechanical Engineer,Engineering,1,Stable
3232,Part-time,Engineering,3.38,73,,B,6,20,Hard,Master's Degree,Python Basics,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3233,Full-time,Computer Science,2.07,81,,B+,4,20,Hard,Master's Degree,"Leadership Skills, AutoCAD",STEM,Software Developer,Computer Science,0,
3234,Part-time,Computer Science,3.32,97,,B+,5,7,Hard,Master's Degree,"Python Basics, First Aid",Non-STEM,Software Developer,Computer Science,0,
3235,Full-time,Business,2.88,75,,A,4,14,Hard,High School,Python Basics,STEM,Marketing Manager,Business,1,Stable
3236,Full-time,Engineering,3.6,85,,C+,3,14,Easy,Master's Degree,"First Aid, Leadership Skills",STEM,Mechanical Engineer,Engineering,1,Stable
3237,Part-time,Engineering,2.23,82,,C+,6,11,Moderate,High School,Leadership Skills,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3238,Full-time,Engineering,3.16,76,,A,6,14,Easy,Bachelor's Degree,"Python Basics, First Aid",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3239,Full-time,Computer Science,2.01,84,,B+,3,9,Hard,High School,"Excel for Business, First Aid",Non-STEM,Software Developer,Computer Science,1,Growing
3240,Full-time,Healthcare,3.04,74,,C+,3,7,Hard,Master's Degree,"AutoCAD, First Aid",Non-STEM,Registered Nurse,Healthcare,0,
3241,Full-time,Computer Science,2.99,84,,B+,4,9,Moderate,Bachelor's Degree,"Excel for Business, Python Basics",Non-STEM,Software Developer,Computer Science,1,Growing
3242,Full-time,Engineering,2.52,95,,A,3,7,Easy,Master's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,0,
3243,Full-time,Healthcare,3.18,99,,C+,5,13,Easy,Master's Degree,Python Basics,STEM,Registered Nurse,Healthcare,0,
3244,Part-time,Engineering,2.19,79,,B+,3,7,Easy,Bachelor's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,0,
3245,Part-time,Healthcare,2.05,70,,C+,5,17,Easy,Master's Degree,Excel for Business,STEM,Registered Nurse,Healthcare,0,
3246,Full-time,Computer Science,2.55,100,,B,6,19,Hard,Bachelor's Degree,AutoCAD,Non-STEM,Software Developer,Computer Science,1,Growing
3247,Full-time,Business,3.42,92,,B+,4,16,Hard,High School,"Python Basics, Leadership Skills",STEM,Marketing Manager,Business,0,
3248,Full-time,Business,2.61,96,,A,4,10,Easy,Master's Degree,Excel for Business,Non-STEM,Marketing Manager,Business,0,
3249,Part-time,Computer Science,2.42,82,,B,3,18,Easy,Bachelor's Degree,First Aid,Non-STEM,Software Developer,Computer Science,0,
3250,Part-time,Healthcare,3.72,70,,A,6,18,Easy,Master's Degree,"First Aid, Excel for Business",STEM,Registered Nurse,Healthcare,0,
3251,Part-time,Business,2.67,70,,B+,4,8,Easy,High School,"Python Basics, AutoCAD",STEM,Marketing Manager,Business,1,Stable
3252,Part-time,Computer Science,2.58,76,,B+,3,16,Moderate,High School,"AutoCAD, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
3253,Part-time,Healthcare,3.46,87,,B+,3,6,Hard,Master's Degree,"Excel for Business, AutoCAD",STEM,Registered Nurse,Healthcare,1,Growing
3254,Full-time,Computer Science,3.9,84,,B+,4,18,Easy,High School,Python Basics,STEM,Software Developer,Computer Science,0,
3255,Full-time,Healthcare,3.14,87,,A,6,11,Hard,Master's Degree,First Aid,Non-STEM,Registered Nurse,Healthcare,1,Growing
3256,Full-time,Business,3.73,70,,B+,6,8,Moderate,Master's Degree,"Python Basics, Excel for Business",STEM,Marketing Manager,Business,1,Stable
3257,Part-time,Computer Science,2.03,94,,B,4,14,Moderate,Bachelor's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
3258,Part-time,Engineering,2.94,78,,A,3,10,Easy,Master's Degree,"Excel for Business, AutoCAD",Non-STEM,Mechanical Engineer,Engineering,0,
3259,Full-time,Healthcare,3.12,88,,C+,4,16,Hard,High School,"First Aid, Excel for Business",Non-STEM,Registered Nurse,Healthcare,1,Growing
3260,Full-time,Engineering,3.53,93,,B+,5,18,Moderate,High School,"First Aid, Excel for Business",STEM,Mechanical Engineer,Engineering,1,Stable
3261,Full-time,Healthcare,3.38,72,,C+,5,8,Easy,Master's Degree,"First Aid, AutoCAD",Non-STEM,Registered Nurse,Healthcare,0,
3262,Part-time,Computer Science,3.71,77,,B,4,20,Moderate,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
3263,Full-time,Business,3.46,97,,B+,3,14,Hard,High School,Excel for Business,STEM,Marketing Manager,Business,0,
3264,Part-time,Healthcare,2.39,73,,B,5,14,Hard,Bachelor's Degree,Leadership Skills,STEM,Registered Nurse,Healthcare,0,
3265,Part-time,Computer Science,2.33,76,,B+,4,16,Hard,Master's Degree,"Excel for Business, AutoCAD",Non-STEM,Software Developer,Computer Science,1,Growing
3266,Part-time,Healthcare,3.09,83,,B+,3,10,Hard,Bachelor's Degree,"AutoCAD, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
3267,Full-time,Engineering,2,86,,A,4,10,Easy,Master's Degree,AutoCAD,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3268,Part-time,Engineering,3.15,74,,C+,4,10,Easy,High School,"AutoCAD, Leadership Skills",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3269,Full-time,Healthcare,2.09,70,,B+,6,20,Moderate,High School,"Excel for Business, AutoCAD",STEM,Registered Nurse,Healthcare,0,
3270,Full-time,Healthcare,3.08,84,,C+,5,15,Easy,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
3271,Part-time,Engineering,2.43,75,,A,4,6,Moderate,Bachelor's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,1,Stable
3272,Part-time,Engineering,2.93,98,,A,5,20,Hard,Master's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,0,
3273,Part-time,Computer Science,3.98,98,,C+,6,17,Hard,Bachelor's Degree,"First Aid, AutoCAD",STEM,Software Developer,Computer Science,0,
3274,Full-time,Business,3.07,86,,B,6,20,Hard,Master's Degree,"First Aid, Leadership Skills",Non-STEM,Marketing Manager,Business,1,Stable
3275,Full-time,Healthcare,3.78,100,,A,6,10,Easy,High School,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,1,Growing
3276,Part-time,Healthcare,2.58,76,,B+,5,9,Moderate,Bachelor's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,0,
3277,Part-time,Computer Science,3.23,93,,A,5,16,Hard,Bachelor's Degree,"First Aid, Leadership Skills",STEM,Software Developer,Computer Science,0,
3278,Part-time,Healthcare,3.68,89,,B+,6,8,Easy,Master's Degree,"Excel for Business, First Aid",STEM,Registered Nurse,Healthcare,0,
3279,Full-time,Computer Science,2.11,84,,B+,4,13,Moderate,Master's Degree,AutoCAD,STEM,Software Developer,Computer Science,0,
3280,Part-time,Business,2.83,83,,A,6,10,Easy,Bachelor's Degree,"Python Basics, First Aid",Non-STEM,Marketing Manager,Business,0,
3281,Part-time,Healthcare,2.73,77,,C+,4,8,Moderate,Master's Degree,"First Aid, AutoCAD",Non-STEM,Registered Nurse,Healthcare,0,
3282,Part-time,Computer Science,3.38,91,,B+,6,13,Easy,Bachelor's Degree,First Aid,STEM,Software Developer,Computer Science,1,Growing
3283,Full-time,Business,2.4,92,,B+,6,18,Moderate,Bachelor's Degree,"First Aid, Python Basics",STEM,Marketing Manager,Business,0,
3284,Full-time,Business,3.22,88,,B,4,13,Easy,High School,"AutoCAD, Excel for Business",STEM,Marketing Manager,Business,0,
3285,Part-time,Business,3.17,97,,A,3,11,Moderate,Bachelor's Degree,First Aid,STEM,Marketing Manager,Business,1,Stable
3286,Part-time,Engineering,2.39,97,,C+,6,8,Easy,Master's Degree,First Aid,Non-STEM,Mechanical Engineer,Engineering,0,
3287,Full-time,Business,2.47,95,,C+,3,8,Moderate,Bachelor's Degree,Leadership Skills,Non-STEM,Marketing Manager,Business,0,
3288,Full-time,Healthcare,2.77,75,,C+,4,7,Hard,Bachelor's Degree,"First Aid, AutoCAD",Non-STEM,Registered Nurse,Healthcare,0,
3289,Full-time,Healthcare,2.49,91,,B,5,6,Hard,Bachelor's Degree,"Excel for Business, First Aid",Non-STEM,Registered Nurse,Healthcare,1,Growing
3290,Part-time,Healthcare,3.71,82,,B,6,13,Moderate,High School,AutoCAD,STEM,Registered Nurse,Healthcare,1,Growing
3291,Part-time,Computer Science,2.93,73,,A,6,6,Moderate,Master's Degree,"First Aid, AutoCAD",STEM,Software Developer,Computer Science,0,
3292,Part-time,Engineering,3.21,100,,B+,3,18,Moderate,Master's Degree,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,0,
3293,Full-time,Computer Science,2.21,91,,A,4,17,Hard,Bachelor's Degree,"Python Basics, Excel for Business",STEM,Software Developer,Computer Science,1,Growing
3294,Part-time,Engineering,3.31,86,,A,3,17,Easy,High School,"Python Basics, First Aid",STEM,Mechanical Engineer,Engineering,0,
3295,Full-time,Healthcare,3.81,70,,B,6,14,Easy,High School,Excel for Business,STEM,Registered Nurse,Healthcare,0,
3296,Full-time,Healthcare,2.45,72,,C+,6,12,Easy,High School,Python Basics,STEM,Registered Nurse,Healthcare,1,Growing
3297,Full-time,Healthcare,2,94,,C+,3,12,Easy,Bachelor's Degree,"Excel for Business, Python Basics",Non-STEM,Registered Nurse,Healthcare,0,
3298,Part-time,Computer Science,2.04,73,,B+,6,7,Moderate,High School,"Excel for Business, Leadership Skills",STEM,Software Developer,Computer Science,1,Growing
3299,Full-time,Healthcare,3.09,89,,B,3,15,Hard,High School,Python Basics,STEM,Registered Nurse,Healthcare,1,Growing
3300,Full-time,Healthcare,2.47,92,,C+,3,20,Moderate,Bachelor's Degree,"AutoCAD, First Aid",STEM,Registered Nurse,Healthcare,0,
3301,Full-time,Healthcare,2.8,82,,B+,4,12,Hard,Master's Degree,First Aid,STEM,Registered Nurse,Healthcare,1,Growing
3302,Full-time,Computer Science,2.47,84,,C+,5,9,Moderate,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
3303,Part-time,Engineering,3.27,84,,B+,4,12,Hard,High School,"Leadership Skills, Python Basics",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3304,Full-time,Engineering,3.75,83,,B+,3,15,Moderate,High School,"Leadership Skills, Excel for Business",STEM,Mechanical Engineer,Engineering,1,Stable
3305,Part-time,Computer Science,2.91,78,,C+,3,14,Easy,Bachelor's Degree,"AutoCAD, Excel for Business",STEM,Software Developer,Computer Science,0,
3306,Full-time,Healthcare,2.35,80,,C+,4,20,Easy,High School,AutoCAD,Non-STEM,Registered Nurse,Healthcare,1,Growing
3307,Part-time,Healthcare,3.71,83,,A,6,19,Hard,Bachelor's Degree,"Leadership Skills, Excel for Business",Non-STEM,Registered Nurse,Healthcare,0,
3308,Part-time,Engineering,3.86,82,,A,4,16,Moderate,Bachelor's Degree,"First Aid, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
3309,Part-time,Business,2.82,84,,A,3,20,Easy,High School,AutoCAD,Non-STEM,Marketing Manager,Business,1,Stable
3310,Part-time,Computer Science,3.9,83,,C+,4,18,Easy,Bachelor's Degree,"Excel for Business, Python Basics",Non-STEM,Software Developer,Computer Science,0,
3311,Part-time,Computer Science,3.67,78,,C+,6,19,Easy,High School,AutoCAD,STEM,Software Developer,Computer Science,1,Growing
3312,Full-time,Healthcare,2.21,89,,A,3,14,Hard,High School,Leadership Skills,Non-STEM,Registered Nurse,Healthcare,0,
3313,Full-time,Computer Science,2.96,93,,C+,6,16,Moderate,High School,"AutoCAD, Python Basics",Non-STEM,Software Developer,Computer Science,0,
3314,Part-time,Business,3.34,100,,C+,5,16,Easy,Bachelor's Degree,Leadership Skills,STEM,Marketing Manager,Business,1,Stable
3315,Full-time,Healthcare,2.48,99,,C+,5,11,Hard,Bachelor's Degree,AutoCAD,Non-STEM,Registered Nurse,Healthcare,0,
3316,Part-time,Engineering,2.48,94,,B,3,9,Easy,High School,"Excel for Business, Python Basics",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3317,Part-time,Healthcare,3.96,87,,A,5,15,Easy,Bachelor's Degree,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,1,Growing
3318,Part-time,Healthcare,2.69,95,,C+,6,20,Easy,High School,"Excel for Business, Python Basics",STEM,Registered Nurse,Healthcare,1,Growing
3319,Part-time,Computer Science,3.34,77,,C+,5,15,Moderate,Master's Degree,Python Basics,Non-STEM,Software Developer,Computer Science,1,Growing
3320,Part-time,Engineering,3.94,79,,B,5,20,Easy,High School,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
3321,Part-time,Computer Science,2.64,73,,C+,6,18,Hard,Master's Degree,AutoCAD,Non-STEM,Software Developer,Computer Science,1,Growing
3322,Part-time,Computer Science,2.14,82,,C+,6,6,Easy,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
3323,Full-time,Computer Science,3.99,80,,B+,4,20,Hard,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
3324,Full-time,Business,3.5,90,,A,4,15,Easy,High School,"First Aid, Leadership Skills",STEM,Marketing Manager,Business,0,
3325,Full-time,Engineering,2.03,93,,A,3,20,Hard,Bachelor's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,1,Stable
3326,Full-time,Engineering,2.78,81,,B,4,7,Hard,Bachelor's Degree,AutoCAD,STEM,Mechanical Engineer,Engineering,1,Stable
3327,Part-time,Engineering,3.33,93,,B+,4,10,Moderate,Master's Degree,"Python Basics, Excel for Business",Non-STEM,Mechanical Engineer,Engineering,0,
3328,Full-time,Engineering,2.7,88,,B+,3,17,Moderate,Bachelor's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,1,Stable
3329,Part-time,Computer Science,3.12,91,,A,3,6,Moderate,High School,"Leadership Skills, Python Basics",STEM,Software Developer,Computer Science,0,
3330,Full-time,Engineering,2.86,77,,B,5,18,Moderate,High School,Leadership Skills,STEM,Mechanical Engineer,Engineering,1,Stable
3331,Full-time,Healthcare,3.03,71,,C+,5,18,Easy,High School,"Excel for Business, Python Basics",STEM,Registered Nurse,Healthcare,1,Growing
3332,Full-time,Engineering,3.33,94,,B+,6,17,Easy,Master's Degree,"Excel for Business, First Aid",Non-STEM,Mechanical Engineer,Engineering,1,Stable
3333,Part-time,Healthcare,3.02,98,,C+,3,15,Hard,Master's Degree,"First Aid, Python Basics",STEM,Registered Nurse,Healthcare,1,Growing
3334,Part-time,Healthcare,3.8,87,,B+,5,11,Moderate,Master's Degree,"AutoCAD, Leadership Skills",Non-STEM,Registered Nurse,Healthcare,0,
3335,Full-time,Engineering,2.37,71,,A,6,13,Easy,High School,AutoCAD,STEM,Mechanical Engineer,Engineering,1,Stable
3336,Full-time,Engineering,3.57,71,,B,5,7,Moderate,High School,AutoCAD,STEM,Mechanical Engineer,Engineering,0,
3337,Part-time,Healthcare,3.07,97,,B,3,10,Hard,High School,Leadership Skills,STEM,Registered Nurse,Healthcare,0,
3338,Part-time,Business,2.24,88,,A,4,13,Hard,Bachelor's Degree,"Python Basics, Excel for Business",Non-STEM,Marketing Manager,Business,0,
3339,Part-time,Business,3.29,80,,B,5,11,Easy,Bachelor's Degree,Python Basics,Non-STEM,Marketing Manager,Business,0,
3340,Part-time,Business,3.07,86,,B,4,8,Moderate,Master's Degree,"AutoCAD, Leadership Skills",Non-STEM,Marketing Manager,Business,0,
3341,Part-time,Engineering,2.45,87,,C+,6,17,Easy,Bachelor's Degree,"Leadership Skills, First Aid",STEM,Mechanical Engineer,Engineering,0,
3342,Full-time,Computer Science,3.75,92,,C+,5,13,Hard,High School,"First Aid, Excel for Business",Non-STEM,Software Developer,Computer Science,0,
3343,Part-time,Business,3.75,82,,B+,4,19,Hard,High School,"First Aid, Python Basics",STEM,Marketing Manager,Business,1,Stable
3344,Full-time,Business,2.3,89,,A,4,18,Easy,High School,Excel for Business,STEM,Marketing Manager,Business,1,Stable
3345,Full-time,Business,2.36,98,,B,3,19,Easy,Bachelor's Degree,"Leadership Skills, Python Basics",STEM,Marketing Manager,Business,0,
3346,Part-time,Healthcare,3.14,84,,C+,6,11,Moderate,High School,"Python Basics, AutoCAD",Non-STEM,Registered Nurse,Healthcare,0,
3347,Part-time,Engineering,3.67,100,,C+,3,15,Hard,Bachelor's Degree,"Leadership Skills, AutoCAD",STEM,Mechanical Engineer,Engineering,0,
3348,Full-time,Computer Science,2.62,89,,C+,4,19,Hard,High School,Excel for Business,STEM,Software Developer,Computer Science,0,
3349,Full-time,Computer Science,2.6,85,,B,4,18,Hard,Master's Degree,"Leadership Skills, Python Basics",Non-STEM,Software Developer,Computer Science,1,Growing
3350,Part-time,Healthcare,3.2,72,,B+,5,20,Easy,Master's Degree,Excel for Business,Non-STEM,Registered Nurse,Healthcare,1,Growing
3351,Full-time,Business,2.91,78,,B,6,16,Moderate,High School,"Python Basics, AutoCAD",Non-STEM,Marketing Manager,Business,0,
3352,Part-time,Computer Science,3.56,89,,A,3,17,Easy,High School,Leadership Skills,STEM,Software Developer,Computer Science,0,
3353,Part-time,Healthcare,3.19,83,,A,4,19,Moderate,Master's Degree,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
3354,Full-time,Business,2.17,92,,A,3,7,Easy,High School,"First Aid, Python Basics",Non-STEM,Marketing Manager,Business,1,Stable
3355,Part-time,Computer Science,2.17,89,,B,3,7,Easy,Master's Degree,First Aid,Non-STEM,Software Developer,Computer Science,0,
3356,Part-time,Healthcare,3.31,79,,B+,3,7,Easy,Bachelor's Degree,Python Basics,Non-STEM,Registered Nurse,Healthcare,1,Growing
3357,Part-time,Healthcare,3.2,77,,B,4,7,Hard,Master's Degree,"Leadership Skills, Python Basics",Non-STEM,Registered Nurse,Healthcare,0,
3358,Part-time,Business,2.83,72,,A,4,10,Easy,High School,Python Basics,STEM,Marketing Manager,Business,0,
3359,Part-time,Engineering,3.5,70,,C+,3,13,Hard,Master's Degree,Excel for Business,Non-STEM,Mechanical Engineer,Engineering,0,
3360,Full-time,Computer Science,2.99,85,,C+,3,6,Hard,Bachelor's Degree,"Leadership Skills, AutoCAD",Non-STEM,Software Developer,Computer Science,0,
3361,Part-time,Business,2.88,99,,A,3,19,Moderate,High School,AutoCAD,Non-STEM,Marketing Manager,Business,1,Stable
3362,Part-time,Engineering,2.9,72,,B,4,8,Moderate,Master's Degree,Python Basics,STEM,Mechanical Engineer,Engineering,0,
3363,Full-time,Computer Science,2.87,97,,C+,4,13,Hard,Master's Degree,Excel for Business,Non-STEM,Software Developer,Computer Science,1,Growing
3364,Part-time,Healthcare,3.65,74,,B+,4,11,Moderate,Master's Degree,First Aid,STEM,Registered Nurse,Healthcare,0,
3365,Part-time,Computer Science,2.97,97,,B,3,19,Hard,High School,"First Aid, Leadership Skills",Non-STEM,Software Developer,Computer Science,0,
3366,Full-time,Computer Science,2.78,86,,C+,6,6,Hard,High School,Excel for Business,Non-STEM,Software Developer,Computer Science,0,
3367,Full-time,Engineering,2.52,80,,A,3,17,Easy,Master's Degree,"Leadership Skills, AutoCAD",Non-STEM,Mechanical Engineer,Engineering,0,
3368,Part-time,Healthcare,2.27,93,,A,3,20,Hard,High School,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
3369,Part-time,Business,3.86,95,,A,5,10,Moderate,Master's Degree,Leadership Skills,Non-STEM,Marketing Manager,Business,1,Stable
3370,Part-time,Healthcare,2.49,70,,B+,6,17,Moderate,High School,Python Basics,Non-STEM,Registered Nurse,Healthcare,0,
3371,Full-time,Healthcare,3.12,84,,A,3,6,Easy,High School,"Leadership Skills, Excel for Business",Non-STEM,Registered Nurse,Healthcare,1,Growing
3372,Part-time,Business,3.62,71,,B+,3,6,Moderate,High School,Leadership Skills,STEM,Marketing Manager,Business,0,
3373,Part-time,Engineering,3.76,86,,B,3,11,Hard,High School,"First Aid, Python Basics",STEM,Mechanical Engineer,Engineering,1,Stable
3374,Part-time,Healthcare,2.84,97,,B,3,11,Easy,Master's Degree,"First Aid, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
3375,Full-time,Engineering,2.35,86,,C+,4,10,Hard,Master's Degree,"First Aid, Leadership Skills",STEM,Mechanical Engineer,Engineering,1,Stable
3376,Full-time,Healthcare,2.4,87,,A,4,6,Hard,High School,"Leadership Skills, Python Basics",Non-STEM,Registered Nurse,Healthcare,1,Growing
3377,Full-time,Healthcare,2.85,77,,A,4,17,Hard,High School,Excel for Business,STEM,Registered Nurse,Healthcare,1,Growing
3378,Full-time,Computer Science,3.58,77,,C+,6,16,Easy,Master's Degree,AutoCAD,STEM,Software Developer,Computer Science,0,
